spinn_enabled_solution_u,spinn_enabled_dynamical_F,solution_u_subnet_args_output_dim,solution_u_subnet_args_layers_num,solution_u_subnet_args_hidden_dim,solution_u_subnet_args_dropout,solution_u_subnet_args_activation,dynamical_F_subnet_args_output_dim,dynamical_F_subnet_args_layers_num,dynamical_F_subnet_args_hidden_dim,dynamical_F_subnet_args_dropout,dynamical_F_subnet_args_activation,model_id,num_params,MAE,MAPE,RMSE,batch,solution_u_args_layers_num,solution_u_args_hidden_dim,solution_u_args_dropout,solution_u_args_activation,dynamical_F_args_layers_num,dynamical_F_args_hidden_dim,dynamical_F_args_dropout,dynamical_F_args_activation
True,True,10.0,5.0,15.0,0.0,leaky-relu,5.0,2.0,8.0,0.0,leaky-relu,46,17657,0.008021826855838299,0.8765207,0.010737709783815837,3-3,,,,,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,,,,,,145,7455,0.008514893241226673,0.9213088,0.01081517805340644,3-3,,,,,5.0,40.0,0.0,leaky-relu
True,True,15.0,2.0,23.0,0.0,leaky-relu,10.0,5.0,15.0,0.0,leaky-relu,60,38804,0.008339226245880127,0.90934235,0.010830611462183561,3-3,,,,,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,5.0,2.0,8.0,0.0,leaky-relu,28,5417,0.008273790590465069,0.90159607,0.010877569620942183,3-3,,,,,,,,
False,True,,,,,,15.0,5.0,23.0,0.0,leaky-relu,189,73346,0.007800074759870768,0.8567244,0.010938987460489982,3-3,2.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,183,10871,0.008268574252724648,0.9039738,0.011101777073556944,3-3,2.0,60.0,0.0,leaky-relu,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,90,35812,0.007469038013368845,0.82674783,0.011201661548412381,3-3,,,,,2.0,20.0,0.0,leaky-relu
True,True,5.0,2.0,8.0,0.0,leaky-relu,15.0,5.0,23.0,0.0,leaky-relu,9,73259,0.008794213645160198,0.95581466,0.011213448444527076,3-3,,,,,,,,
True,True,10.0,3.0,15.0,0.0,leaky-relu,10.0,2.0,15.0,0.0,leaky-relu,40,14012,0.007074241526424885,0.78206563,0.011217207957723485,3-3,,,,,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,,,,,,92,3759,0.007526530884206295,0.83551145,0.011262244901132413,3-3,,,,,2.0,40.0,0.0,leaky-relu
True,False,10.0,3.0,15.0,0.0,leaky-relu,,,,,,140,9328,0.007819189690053463,0.85916024,0.011303430779324176,3-3,,,,,5.0,20.0,0.0,leaky-relu
False,True,,,,,,5.0,3.0,8.0,0.0,leaky-relu,173,5451,0.00785309262573719,0.86747503,0.011333705035453017,3-3,2.0,40.0,0.0,leaky-relu,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,,,,,,91,2535,0.007695930544286966,0.8502892,0.011334121669703228,3-3,,,,,2.0,40.0,0.0,leaky-relu
True,False,15.0,3.0,23.0,0.0,leaky-relu,,,,,,98,17784,0.007219329942017794,0.80270255,0.011389471041656819,3-3,,,,,2.0,40.0,0.0,leaky-relu
True,False,5.0,2.0,8.0,0.0,leaky-relu,,,,,,127,6935,0.0091739846393466,0.99536,0.011489426147145364,3-3,,,,,3.0,60.0,0.0,leaky-relu
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,179,34326,0.008294027298688889,0.90956867,0.01156272182783419,3-3,2.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,2.0,8.0,0.0,leaky-relu,208,6971,0.008524961769580841,0.93031937,0.011566996229788214,3-3,3.0,60.0,0.0,leaky-relu,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,10.0,5.0,15.0,0.0,leaky-relu,6,32939,0.008597485721111298,0.94027174,0.011579307292922865,3-3,,,,,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,10.0,2.0,15.0,0.0,leaky-relu,31,9932,0.008083721622824669,0.89171016,0.011706744690510534,3-3,,,,,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,,,,,,138,6727,0.007898234762251377,0.87327623,0.01170919570262865,3-3,,,,,5.0,20.0,0.0,leaky-relu
True,True,10.0,3.0,15.0,0.0,leaky-relu,5.0,5.0,8.0,0.0,leaky-relu,39,17057,0.008773178793489933,0.95587635,0.011712645763776876,3-3,,,,,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,,,,,,139,5248,0.00839624647051096,0.92497605,0.011715547054395372,3-3,,,,,5.0,20.0,0.0,leaky-relu
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,144,37072,0.008306325413286686,0.91310495,0.011741549570246215,3-3,,,,,5.0,20.0,0.0,leaky-relu
False,True,,,,,,10.0,2.0,15.0,0.0,leaky-relu,184,7826,0.00836572889238596,0.92042756,0.011917145395665634,3-3,2.0,60.0,0.0,leaky-relu,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,15.0,2.0,23.0,0.0,leaky-relu,7,15299,0.009144929237663746,0.9945495,0.012020348970558583,3-3,,,,,,,,
False,True,,,,,,5.0,3.0,8.0,0.0,leaky-relu,182,5831,0.008170871995389462,0.90487367,0.012022581727286624,3-3,2.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,3.0,15.0,0.0,leaky-relu,167,15466,0.00857342965900898,0.9432342,0.012059414116370501,3-3,2.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,215,38366,0.008270077407360077,0.9161233,0.012076883313746888,3-3,3.0,60.0,0.0,leaky-relu,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,,,,,,103,5468,0.008242389187216759,0.9116514,0.012111376060611825,3-3,,,,,2.0,60.0,0.0,leaky-relu
True,True,5.0,2.0,8.0,0.0,leaky-relu,5.0,3.0,8.0,0.0,leaky-relu,2,5744,0.009361537173390388,1.0162476,0.012269017671361716,3-3,,,,,,,,
False,True,,,,,,10.0,2.0,15.0,0.0,leaky-relu,211,11486,0.008242561481893063,0.91079503,0.012413841389518362,3-3,3.0,60.0,0.0,leaky-relu,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,5.0,2.0,8.0,0.0,leaky-relu,10,4448,0.010015778243541718,1.0767359,0.012482985240390397,3-3,,,,,,,,
False,True,,,,,,5.0,2.0,8.0,0.0,leaky-relu,235,14291,0.008165295235812664,0.9055073,0.012526898946261003,3-3,5.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,5.0,23.0,0.0,leaky-relu,216,77006,0.008614432066679,0.94914806,0.01264286785811796,3-3,3.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,5.0,23.0,0.0,leaky-relu,207,74606,0.007931509986519814,0.8811964,0.01268509077334352,3-3,3.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,188,34706,0.009418739005923271,1.0323771,0.012710040632072081,3-3,2.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,2.0,23.0,0.0,leaky-relu,187,15386,0.008891323581337929,0.98054725,0.012734082288464219,3-3,2.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,3.0,15.0,0.0,leaky-relu,176,15846,0.00905423890799284,0.99853945,0.012749654209336646,3-3,2.0,40.0,0.0,leaky-relu,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,5.0,3.0,8.0,0.0,leaky-relu,29,7937,0.00823634210973978,0.91412437,0.012770531380091897,3-3,,,,,,,,
False,True,,,,,,10.0,3.0,15.0,0.0,leaky-relu,185,16226,0.008452500216662884,0.9369726,0.012802918537933639,3-3,2.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,2.0,8.0,0.0,leaky-relu,181,3311,0.009887618944048882,1.0799917,0.012808887754616092,3-3,2.0,60.0,0.0,leaky-relu,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,5.0,2.0,8.0,0.0,leaky-relu,19,6896,0.008129388093948364,0.9073004,0.01295132643335313,3-3,,,,,,,,
False,True,,,,,,10.0,3.0,15.0,0.0,leaky-relu,212,19886,0.008351425640285015,0.93224084,0.012970513164171518,3-3,3.0,60.0,0.0,leaky-relu,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,15.0,3.0,23.0,0.0,leaky-relu,8,34619,0.009925272315740585,1.0637083,0.012991874935325162,3-3,,,,,,,,
False,True,,,,,,5.0,3.0,8.0,0.0,leaky-relu,209,9491,0.008868653327226639,0.98070896,0.013022790391693,3-3,3.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,5.0,15.0,0.0,leaky-relu,177,32646,0.010064761154353619,1.0987142,0.013038644740423207,3-3,2.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,2.0,23.0,0.0,leaky-relu,205,16646,0.007639643736183643,0.8546507,0.013047840625540512,3-3,3.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,2.0,23.0,0.0,leaky-relu,196,15046,0.00852306466549635,0.9416309,0.013059565807416774,3-3,3.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,237,21851,0.008490277454257011,0.9435253,0.01307437333717824,3-3,5.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,2.0,8.0,0.0,leaky-relu,199,4571,0.008039569482207298,0.8959514,0.013162867050691479,3-3,3.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,210,14531,0.00906460266560316,1.0042193,0.01321821061085319,3-3,3.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,5.0,15.0,0.0,leaky-relu,213,36686,0.008841208182275295,0.9826106,0.0133560635873077,3-3,3.0,60.0,0.0,leaky-relu,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,5.0,5.0,8.0,0.0,leaky-relu,3,10784,0.010152623988687992,1.1056253,0.013383927738587409,3-3,,,,,,,,
False,True,,,,,,10.0,5.0,15.0,0.0,leaky-relu,204,34286,0.008050071075558662,0.9014105,0.013463306991412198,3-3,3.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,192,10531,0.008204997517168522,0.9152603,0.013495730420727369,3-3,3.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,5.0,23.0,0.0,leaky-relu,180,72966,0.009116786532104015,1.0088415,0.013562435522075898,3-3,2.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,5.0,15.0,0.0,leaky-relu,186,33026,0.009519183076918125,1.0515964,0.013627124354767163,3-3,2.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,5.0,23.0,0.0,leaky-relu,171,72586,0.009209850803017616,1.0153326,0.013640706688979334,3-3,2.0,20.0,0.0,leaky-relu,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,,,,,,109,2215,0.00995158962905407,1.092477,0.01365456006219075,3-3,,,,,3.0,20.0,0.0,leaky-relu
False,True,,,,,,15.0,2.0,23.0,0.0,leaky-relu,214,19046,0.008898633532226086,0.99043036,0.013767379840388129,3-3,3.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,2.0,15.0,0.0,leaky-relu,175,7446,0.008359215222299099,0.93378437,0.013841314024413973,3-3,2.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,5.0,15.0,0.0,leaky-relu,240,44006,0.008377094753086567,0.9350841,0.013851852315930308,3-3,5.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,3.0,15.0,0.0,leaky-relu,203,17486,0.008463450707495213,0.9451035,0.013886257297592297,3-3,3.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,174,10491,0.009456324391067028,1.0455941,0.01392004358405816,3-3,2.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,201,12131,0.008710203692317009,0.96990883,0.013960380691323306,3-3,3.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,5.0,23.0,0.0,leaky-relu,243,84326,0.009339635260403156,1.0355015,0.013966702290885388,3-3,5.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,2.0,23.0,0.0,leaky-relu,169,14626,0.010489828884601593,1.1374487,0.013998402087596284,3-3,2.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,3.0,8.0,0.0,leaky-relu,236,16811,0.008537134155631065,0.95427835,0.014017303258803565,3-3,5.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,242,45686,0.008566509932279587,0.9555355,0.01404333949262854,3-3,5.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,197,34366,0.010801484808325768,1.1817025,0.014168712583589696,3-3,3.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,5.0,15.0,0.0,leaky-relu,231,37566,0.008504942990839481,0.95412153,0.014270031951853206,3-3,5.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,228,15411,0.009824751876294613,1.0776478,0.014278022033114955,3-3,5.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,2.0,15.0,0.0,leaky-relu,229,12366,0.008837099187076092,0.9836015,0.014297998311256525,3-3,5.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,3.0,15.0,0.0,leaky-relu,239,27206,0.008994877338409424,1.0044152,0.014444352581528331,3-3,5.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,3.0,8.0,0.0,leaky-relu,200,7091,0.00821621436625719,0.9260883,0.014471554725506968,3-3,3.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,2.0,8.0,0.0,leaky-relu,172,2931,0.009757266379892826,1.0729185,0.014476704754358213,3-3,2.0,40.0,0.0,leaky-relu,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,10.0,3.0,15.0,0.0,leaky-relu,23,19811,0.011520572938024998,1.2384495,0.014845315304057935,3-3,,,,,,,,
False,True,,,,,,10.0,2.0,15.0,0.0,leaky-relu,238,18806,0.009186938405036926,1.0239617,0.014892055353776192,3-3,5.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,165,10111,0.00994404498487711,1.0978103,0.015013506698617854,3-3,2.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,206,35966,0.01027710735797882,1.1396649,0.015203633281873356,3-3,3.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,2.0,23.0,0.0,leaky-relu,178,15006,0.01061351876705885,1.1740624,0.015443179393734841,3-3,2.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,2.0,23.0,0.0,leaky-relu,241,26366,0.0096444645896554,1.0769178,0.015511707858181715,3-3,5.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,2.0,8.0,0.0,leaky-relu,163,2551,0.010358213447034359,1.1522686,0.015652577270955932,3-3,2.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,170,33946,0.010296003893017769,1.145508,0.01567175972591642,3-3,2.0,20.0,0.0,leaky-relu,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,5.0,2.0,8.0,0.0,leaky-relu,1,3224,0.013376813381910324,1.437324,0.015977645354368828,3-3,,,,,,,,
False,True,,,,,,5.0,3.0,8.0,0.0,leaky-relu,191,5491,0.011126411147415638,1.229123,0.016053501594963472,3-3,3.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,3.0,15.0,0.0,leaky-relu,230,20766,0.010002910159528255,1.116785,0.016302881661032324,3-3,5.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,2.0,15.0,0.0,leaky-relu,202,9086,0.011360692791640759,1.2535132,0.016392084837008786,3-3,3.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,5.0,15.0,0.0,leaky-relu,195,32686,0.009067567065358162,1.0269185,0.01649944810216365,3-3,3.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,233,39246,0.009690194390714169,1.0860828,0.016529241279852027,3-3,5.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,2.0,8.0,0.0,leaky-relu,226,7851,0.010393651202321053,1.1600281,0.01652933547960786,3-3,5.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,5.0,15.0,0.0,leaky-relu,222,33526,0.010230976156890392,1.140553,0.01670407888867563,3-3,5.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,5.0,23.0,0.0,leaky-relu,234,77886,0.009684625081717968,1.0912533,0.016799152366814108,3-3,5.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,3.0,15.0,0.0,leaky-relu,194,15886,0.01102779433131218,1.227102,0.016971914382991865,3-3,3.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,3.0,8.0,0.0,leaky-relu,227,10371,0.010234866291284561,1.1476679,0.016988761017882516,3-3,5.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,2.0,23.0,0.0,leaky-relu,232,19926,0.010285950265824795,1.15228,0.0171897463048594,3-3,5.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,2.0,8.0,0.0,leaky-relu,190,2971,0.010899501852691174,1.2121369,0.017275735037353305,3-3,3.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,2.0,23.0,0.0,leaky-relu,223,15886,0.011488658376038074,1.2764446,0.017631029776401245,3-3,5.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,2.0,15.0,0.0,leaky-relu,193,7486,0.009895364753901958,1.1145221,0.017714861022852475,3-3,3.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,5.0,23.0,0.0,leaky-relu,198,73006,0.010859731584787369,1.2156335,0.01797097120472726,3-3,3.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,2.0,15.0,0.0,leaky-relu,166,7066,0.01382704172283411,1.5019338,0.018342955042785877,3-3,2.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,219,11371,0.011985499411821365,1.3339729,0.018558970697336932,3-3,5.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,3.0,8.0,0.0,leaky-relu,164,5071,0.013631938956677914,1.5030423,0.018637244494179972,3-3,2.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,3.0,8.0,0.0,leaky-relu,218,6331,0.011138422414660454,1.2561094,0.019231759850390835,3-3,5.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,3.0,15.0,0.0,leaky-relu,221,16726,0.01269521564245224,1.4159698,0.019710869672868732,3-3,5.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,5.0,23.0,0.0,leaky-relu,225,73846,0.011873836629092693,1.3371129,0.02089248365192035,3-3,5.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,224,35206,0.01241400744765997,1.3933116,0.02090414770828363,3-3,5.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,2.0,8.0,0.0,leaky-relu,217,3811,0.012472539208829403,1.399788,0.021164061443530197,3-3,5.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,2.0,15.0,0.0,leaky-relu,220,8326,0.014390307478606701,1.5994685,0.022094301751831816,3-3,5.0,20.0,0.0,leaky-relu,,,,
-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,13662,0.020145732909440994,2.2263026,0.02794540469885193,3-3,,,,,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,,,,,,147,11127,0.006382722407579422,0.69681704,0.010858289011247699,4-4,,,,,5.0,40.0,0.0,leaky-relu
True,True,5.0,5.0,8.0,0.0,leaky-relu,5.0,3.0,8.0,0.0,leaky-relu,20,9416,0.00845844391733408,0.91056556,0.010887726071254659,4-4,,,,,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,,,,,,150,21888,0.006775442976504564,0.7378553,0.010990443386110969,4-4,,,,,5.0,40.0,0.0,leaky-relu
True,True,10.0,5.0,15.0,0.0,leaky-relu,5.0,2.0,8.0,0.0,leaky-relu,46,17657,0.007386911194771528,0.80033123,0.011060015930478149,4-4,,,,,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,108,37292,0.006984433624893427,0.75916845,0.011312497443997769,4-4,,,,,2.0,60.0,0.0,leaky-relu
True,False,5.0,5.0,8.0,0.0,leaky-relu,,,,,,93,6207,0.0074015166610479355,0.8030094,0.01155115338940454,4-4,,,,,2.0,40.0,0.0,leaky-relu
True,True,10.0,5.0,15.0,0.0,leaky-relu,5.0,5.0,8.0,0.0,leaky-relu,48,25217,0.007029118947684765,0.7630981,0.011563386936458956,4-4,,,,,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,15.0,2.0,23.0,0.0,leaky-relu,25,18971,0.007784877438098192,0.84327126,0.011563775790194167,4-4,,,,,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,,,,,,102,6947,0.007806465495377779,0.8444174,0.011567752296018413,4-4,,,,,2.0,60.0,0.0,leaky-relu
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,153,41472,0.007662409450858831,0.83158326,0.011579199214734902,4-4,,,,,5.0,40.0,0.0,leaky-relu
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,162,48272,0.007655545137822628,0.8291116,0.011597918143146894,4-4,,,,,5.0,60.0,0.0,leaky-relu
True,True,5.0,5.0,8.0,0.0,leaky-relu,5.0,5.0,8.0,0.0,leaky-relu,21,14456,0.00786888413131237,0.8522128,0.01165797760053176,4-4,,,,,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,,,,,,114,16648,0.007987097837030888,0.86600035,0.011677666886237194,4-4,,,,,3.0,20.0,0.0,leaky-relu
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,135,40952,0.007428697310388088,0.80598927,0.011696858994985824,4-4,,,,,3.0,60.0,0.0,leaky-relu
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,117,36232,0.007939744740724564,0.860779,0.011700794625500692,4-4,,,,,3.0,20.0,0.0,leaky-relu
True,False,10.0,5.0,15.0,0.0,leaky-relu,,,,,,141,17488,0.007826500572264194,0.85004205,0.011710353913201896,4-4,,,,,5.0,20.0,0.0,leaky-relu
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,90,35812,0.007623082958161831,0.8261396,0.011733405441229703,4-4,,,,,2.0,20.0,0.0,leaky-relu
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,228,15411,0.009684578515589237,1.0400127,0.011836486200166085,4-4,5.0,40.0,0.0,leaky-relu,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,,,,,,156,17927,0.007317023351788521,0.7978823,0.011841065487830421,4-4,,,,,5.0,60.0,0.0,leaky-relu
True,True,5.0,5.0,8.0,0.0,leaky-relu,15.0,3.0,23.0,0.0,leaky-relu,26,38291,0.007768162060528994,0.8420653,0.011867753716059689,4-4,,,,,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,10.0,5.0,15.0,0.0,leaky-relu,78,66956,0.00780620938166976,0.8470141,0.011893748921628833,4-4,,,,,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,,,,,,132,21368,0.00714506721124053,0.77761036,0.011897836520150133,4-4,,,,,3.0,60.0,0.0,leaky-relu
True,False,5.0,5.0,8.0,0.0,leaky-relu,,,,,,111,5887,0.00794251449406147,0.8624501,0.011907244953703523,4-4,,,,,3.0,20.0,0.0,leaky-relu
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,237,21851,0.0085443165153265,0.9231392,0.011943137881501344,4-4,5.0,60.0,0.0,leaky-relu,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,10.0,5.0,15.0,0.0,leaky-relu,24,36611,0.008202696219086647,0.88681245,0.011976311172064826,4-4,,,,,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,126,38192,0.007422523573040962,0.8039229,0.01199782450369915,4-4,,,,,3.0,40.0,0.0,leaky-relu
True,True,15.0,5.0,23.0,0.0,leaky-relu,15.0,3.0,23.0,0.0,leaky-relu,80,68636,0.008194765076041222,0.8851613,0.012006251056980196,4-4,,,,,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,15.0,5.0,23.0,0.0,leaky-relu,81,107276,0.00804776232689619,0.8698305,0.012055063835303187,4-4,,,,,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,99,36552,0.007755575701594353,0.8417014,0.012083668230256306,4-4,,,,,2.0,40.0,0.0,leaky-relu
True,True,10.0,5.0,15.0,0.0,leaky-relu,10.0,5.0,15.0,0.0,leaky-relu,51,47372,0.008388481102883816,0.9072961,0.012086349826532936,4-4,,,,,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,,,,,,87,16228,0.00783519446849823,0.85001504,0.012087988353840532,4-4,,,,,2.0,20.0,0.0,leaky-relu
True,False,10.0,5.0,15.0,0.0,leaky-relu,,,,,,96,16968,0.007268188986927271,0.7907758,0.012100073607862548,4-4,,,,,2.0,40.0,0.0,leaky-relu
True,True,10.0,5.0,15.0,0.0,leaky-relu,15.0,5.0,23.0,0.0,leaky-relu,54,87692,0.008120988495647907,0.8788491,0.0121042075446847,4-4,,,,,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,10.0,3.0,15.0,0.0,leaky-relu,23,19811,0.007999490946531296,0.86582017,0.012120718987695579,4-4,,,,,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,15.0,2.0,23.0,0.0,leaky-relu,52,29732,0.008255832828581333,0.89301515,0.012143422937272852,4-4,,,,,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,5.0,5.0,8.0,0.0,leaky-relu,75,44801,0.007889773696660995,0.85484636,0.012150409031007675,4-4,,,,,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,5.0,3.0,8.0,0.0,leaky-relu,74,39761,0.008534488268196583,0.9244954,0.012155415366655821,4-4,,,,,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,15.0,2.0,23.0,0.0,leaky-relu,79,49316,0.008284724317491055,0.8964194,0.012267752662366647,4-4,,,,,,,,
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,242,45686,0.00966522004455328,1.0363978,0.012283283138795493,4-4,5.0,60.0,0.0,leaky-relu,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,,,,,,84,5467,0.008273453451693058,0.8967358,0.012287613019624773,4-4,,,,,2.0,20.0,0.0,leaky-relu
True,False,5.0,5.0,8.0,0.0,leaky-relu,,,,,,120,7847,0.008270181715488434,0.8935527,0.01235254579815759,4-4,,,,,3.0,40.0,0.0,leaky-relu
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,144,37072,0.007659577298909426,0.8311771,0.012357398410549952,4-4,,,,,5.0,20.0,0.0,leaky-relu
True,True,10.0,5.0,15.0,0.0,leaky-relu,10.0,3.0,15.0,0.0,leaky-relu,50,30572,0.008050764910876751,0.87324315,0.012360151302984535,4-4,,,,,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,,,,,,105,17708,0.00796450860798359,0.86327755,0.012377441178412543,4-4,,,,,2.0,60.0,0.0,leaky-relu
